WKT,nama,deskripsi
"POLYGON ((106.8079289 -6.3152836, 106.7982238 -6.3151945, 106.7790898 -6.3173311, 106.7779678 -6.3288439, 106.7728179 -6.3404456, 106.770758 -6.3561416, 106.7391723 -6.3622834, 106.7305892 -6.3622834, 106.7216628 -6.3609186, 106.7247527 -6.3684251, 106.7268127 -6.3830967, 106.7329925 -6.3885558, 106.7305892 -6.3970855, 106.726126 -6.4066385, 106.7309326 -6.4247207, 106.7350524 -6.4424611, 106.7796844 -6.4390495, 106.81539 -6.4421199, 106.8157333 -6.4591774, 106.8274063 -6.4571305, 106.8332427 -6.4421199, 106.880278 -6.4393907, 106.8861144 -6.4506487, 106.8974441 -6.4240384, 106.8998474 -6.4025444, 106.8960708 -6.3701311, 106.8827733 -6.3691967, 106.8711003 -6.3548659, 106.8648284 -6.3564828, 106.8594273 -6.3575956, 106.8511876 -6.337805, 106.8383926 -6.3469288, 106.8394225 -6.352047, 106.8360814 -6.3596429, 106.8175419 -6.3569132, 106.8010624 -6.3685142, 106.7914494 -6.3623725, 106.8079289 -6.3152836))",depok,
